nid,visits,tags
68332,51,1
64059,51,1
119007,51,1
123966,51,2
61563,51,1
149196,51,6
69036,51,1
88335,51,1
95628,51,1
119807,51,1
56530,51,6
47473,51,1
66668,51,1
98145,51,1
98177,51,1
127778,51,3
53449,51,1
70719,51,2
50759,51,5
57106,51,1
125374,51,2
62843,51,1
57202,51,1
63163,51,1
81066,51,1
117203,51,1
63654,51,1
75355,51,3
99693,51,6
121642,51,1
99853,51,1
97228,51,1
90522,51,1
97260,51,1
100045,51,1
88154,51,1
68919,51,2
122602,51,1
62310,51,1
62342,51,1
76731,51,1
158730,51,1
98477,51,1
98509,51,1
67447,51,1
99213,51,1
121098,51,1
48913,51,1
63526,51,1
63569,51,1
75270,51,3
67970,51,1
75526,51,2
84352,51,1
68258,51,2
26265,51,1
81696,51,1
14684,51,1
64113,51,1
114966,51,1
27333,51,1
1349,51,1
76198,51,3
82336,51,1
85152,51,1
72885,51,1
115673,51,5
133254,51,2
85989,51,1
95938,51,1
73333,51,8
120117,51,1
98360,51,1
125364,51,2
71029,51,4
96055,51,1
63057,51,1
64738,51,1
98968,51,1
99000,51,6
96375,51,1
63377,51,1
123284,51,1
33292,51,1
67842,51,2
72064,51,3
72224,51,3
69824,51,1
61756,51,1
72640,51,1
69984,51,1
47217,51,1
127361,51,2
82539,51,1
69197,51,2
97922,51,1
98082,51,1
50600,51,1
4785,51,1
70720,51,4
80267,51,1
62812,51,1
122655,51,1
79986,51,1
9418,51,1
89296,51,1
74144,51,1
96322,51,1
81003,51,1
137372,51,1
63719,51,1
87387,51,1
49362,51,1
75612,51,3
94936,51,1
47196,51,1
79101,51,1
95576,51,6
50291,51,1
97997,51,1
73131,51,1
133372,51,3
62439,51,1
62631,51,1
125194,51,2
62663,51,1
120715,51,1
74219,51,1
99118,51,6
75068,51,1
140403,51,1
65112,51,1
46279,51,1
99865,51,1
68451,51,1
78536,51,3
69622,51,2
90630,51,1
95107,51,1
82113,51,1
1446,51,1
82497,51,1
62162,51,1
88486,51,1
76647,51,1
88678,51,1
56937,51,1
159125,51,8
122741,51,1
73814,51,1
73846,51,2
123093,51,1
99129,51,1
130000,51,3
51850,51,7
71969,51,2
121505,51,1
94830,51,1
99876,51,1
78483,51,1
94894,51,5
34008,51,1
126785,51,2
61693,51,1
122113,51,1
97507,51,1
47122,51,1
50121,51,1
158235,51,1
70497,51,1
62653,51,1
70817,51,7
98532,51,1
83244,51,1
51018,51,1
122752,51,1
117919,51,5
96099,51,1
80876,51,1
71585,51,4
121153,51,1
87089,51,1
96622,51,6
87324,51,1
90076,51,1
118796,51,5
64072,51,1
72236,51,4
97486,51,1
69868,51,1
72844,51,1
127437,51,3
62248,51,1
66873,51,3
98415,51,6
64441,51,1
156725,51,1
99119,51,1
86940,51,1
83799,51,1
96462,51,1
63432,51,1
114280,51,10
74348,51,1
87100,51,1
140543,51,1
96729,51,1
49118,51,1
90055,51,1
94916,51,1
100154,51,1
122103,51,1
66116,51,8
21522,51,9
66660,51,1
88679,51,1
120151,51,1
131825,51,1
62547,51,1
62643,51,1
47945,51,1
80386,51,1
129425,51,1
98682,51,1
51136,51,1
63059,51,1
89543,51,1
63614,50,1
126210,50,2
49097,50,1
63710,50,1
87346,50,1
68111,50,1
81517,50,1
121506,50,1
99653,50,1
94831,50,5
99973,50,1
94991,50,1
61630,50,1
112409,50,5
127107,50,2
69986,50,2
97796,50,1
122434,50,1
85293,50,1
70402,50,1
70434,50,7
82765,50,1
79540,50,2
50634,50,1
117439,50,1
139530,50,1
67151,50,1
67183,50,1
77267,50,1
48212,50,1
73826,50,7
71789,50,1
121357,50,1
97039,50,1
114990,50,5
95002,50,5
46814,50,1
122061,50,1
68730,50,2
76062,50,1
82136,50,1
127278,50,2
115633,50,1
79231,50,2
100688,50,1
120013,50,5
76958,50,1
117578,50,1
89085,50,1
86397,50,1
71053,50,2
64506,50,1
64634,50,1
96303,50,6
89629,50,1
77726,50,1
63465,50,1
87101,50,1
96559,50,1
99312,50,6
46089,50,1
67909,50,2
96634,50,1
67973,50,2
63668,50,1
140800,50,1
7777,50,1
94917,50,1
99931,50,1
68805,50,4
79178,50,1
50400,50,1
79690,50,2
70744,50,1
64293,50,1
98715,50,1
77321,50,3
62996,50,1
140064,50,1
63092,50,1
98971,50,1
64837,50,1
63284,50,1
74296,50,1
49034,50,1
81582,50,1
121763,50,1
75764,50,3
78581,50,2
78805,50,3
84910,50,1
146185,50,1
124738,50,2
47573,50,1
95984,50,1
62495,50,1
47765,50,1
98374,50,1
71075,50,1
140235,50,1
83726,50,1
123170,50,1
64976,50,1
121059,50,1
130045,50,1
63519,50,1
67963,50,3
74574,50,2
123693,50,2
96976,50,1
766,50,1
126510,50,2
97136,50,1
81881,50,1
97328,50,1
61578,50,1
61642,50,1
97488,50,1
122190,50,1
72814,50,1
95451,50,1
131304,50,1
88350,50,1
85630,50,1
98000,50,1
56609,50,1
69339,50,3
98256,50,1
62570,50,1
64283,50,1
89054,50,1
62890,50,1
64475,50,1
116499,50,5
96144,50,1
89534,50,1
96304,50,1
120974,50,1
123149,50,1
64955,50,1
71566,50,4
121273,50,1
74521,50,4
84132,50,1
49312,50,1
96987,50,6
119065,50,2
64245,50,1
124088,50,5
100060,50,1
95078,50,1
68806,50,1
50017,50,1
95398,50,6
50113,50,1
127450,50,3
62197,50,1
69446,50,2
120537,50,1
64486,50,1
51138,50,1
96123,50,1
96283,50,1
86889,50,1
96411,50,6
63381,50,1
64966,50,1
89865,50,1
65201,50,1
97190,50,1
157649,50,2
94993,50,1
95025,50,1
122404,50,1
138485,50,1
95729,50,1
98278,50,1
120324,50,1
64369,50,1
149562,50,1
62848,50,1
120676,50,1
57431,50,1
33051,50,1
63328,50,1
74212,50,1
134517,50,3
121327,50,1
68156,50,1
97009,50,1
63979,50,1
75744,50,2
78497,50,3
69583,50,1
46944,50,1
124494,50,2
122415,50,1
120047,50,5
62635,50,1
98610,50,1
51064,50,1
71375,50,7
63531,50,1
63606,50,1
87242,50,1
33425,50,1
81509,50,1
63926,50,1
84517,50,1
64118,50,1
95015,50,1
90730,50,1
95239,50,1
97500,50,1
100317,50,1
122234,50,1
100413,50,1
100445,50,1
95495,50,1
138475,50,1
95847,50,6
73306,50,1
120154,50,1
125049,50,2
77067,50,3
80581,50,1
86506,50,1
64551,50,1
57453,50,1
77643,50,3
74234,50,1
118393,50,5
65138,50,1
87317,50,1
71973,50,1
74725,50,2
96903,50,1
49388,50,1
64065,50,1
65714,50,1
97191,50,1
61473,50,1
69733,50,2
46870,50,1
115239,50,5
62241,50,1
69330,50,1
70885,50,1
62785,50,1
116393,50,5
64498,50,1
62945,50,1
67314,50,1
83728,50,1
96487,50,1
46006,50,1
96594,50,1
132874,50,1
78338,50,3
72176,50,2
155192,50,8
64172,50,1
87904,50,1
95101,50,5
88032,50,1
95293,50,6
95325,50,1
82331,50,1
82395,50,1
62188,50,2
50424,50,1
88992,50,1
62828,50,1
48695,50,1
63372,50,1
134369,50,2
63404,50,1
74288,50,7
77825,50,1
121136,50,1
63575,50,1
65256,50,1
63735,50,1
90091,50,1
65512,50,2
26271,50,1
90379,50,1
99838,50,1
64279,50,1
46892,50,1
76268,50,1
158093,50,8
100446,50,1
70363,50,4
117432,50,1
62679,50,1
67176,50,1
64456,50,1
149649,50,2
63543,50,1
84177,50,1
74662,50,1
64002,50,1
99881,50,1
49805,50,1
97640,50,1
85169,50,1
98184,50,1
158889,50,2
62818,50,1
64499,50,1
71206,50,1
64723,50,1
71366,50,2
86902,50,1
65011,50,1
65107,50,1
99444,50,1
71825,50,1
157129,50,3
96787,50,1
46306,50,1
99572,50,6
81532,50,1
49336,50,1
121681,50,1
64173,50,1
121937,50,1
121969,50,1
84860,50,1
61837,50,1
119569,50,2
34472,50,1
66430,50,8
95710,50,1
50681,50,5
88865,50,1
80035,50,1
120625,50,1
67454,50,4
99028,50,1
77634,50,1
64894,50,1
99156,50,1
96563,50,1
63640,50,1
87244,50,1
99455,50,1
84231,50,1
49539,50,1
126716,50,1
97214,50,1
84711,50,1
151059,50,1
122012,50,1
87980,50,1
95177,50,5
122108,50,1
95401,50,1
82471,50,1
100607,50,1
122524,50,4
127421,50,2
139268,50,1
120124,50,1
62488,50,1
136429,50,1
57103,50,1
98687,50,1
74012,50,1
74893,50,1
65065,50,1
65129,50,1
140591,50,1
121351,50,1
64099,50,1
66004,50,1
97513,50,1
61987,50,1
138520,50,1
69268,50,1
66644,50,4
73703,50,2
48334,50,1
57274,50,1
64596,50,1
67348,50,4
63235,50,1
156720,50,1
99146,50,1
63491,50,1
63523,50,1
63726,50,1
126482,50,2
87554,50,1
72178,50,1
100021,50,1
69746,50,2
119346,50,2
100245,50,1
85053,50,1
79300,50,7
127540,50,2
95871,50,1
98132,50,1
59662,50,1
50586,50,1
56869,50,1
86242,50,1
125233,50,2
57253,50,1
51163,50,5
83549,50,1
48857,50,1
123249,50,1
65023,50,1
65087,50,1
99328,50,1
75246,50,1
63641,50,1
99712,50,6
81768,50,1
61433,50,1
87789,50,1
95562,50,1
120413,50,1
98752,50,1
63065,50,1
73949,50,1
86989,50,1
51558,50,1
71720,50,2
130274,50,4
63716,50,1
155020,50,4
49583,50,1
157814,50,8
65973,50,1
78874,50,3
88088,50,1
69013,50,3
122376,50,1
95573,50,1
62116,50,1
70344,50,2
62340,50,1
66741,50,8
90741,50,1
98603,50,6
64437,50,1
64469,50,1
122727,50,1
98859,50,1
99179,50,1
63460,50,1
96757,50,1
90083,50,1
87427,50,1
96885,50,1
7804,50,1
64047,50,1
97109,50,6
75716,50,4
94944,50,1
64175,50,1
87811,50,1
126899,50,2
61871,50,1
82526,50,1
122515,50,1
69280,50,4
69440,50,3
115991,50,1
76868,50,2
120275,50,1
98454,50,1
120339,50,1
79845,50,1
67136,50,1
98710,50,1
89315,50,1
48506,50,1
118129,50,5
74916,50,2
87011,50,1
75076,50,1
63503,50,1
462,50,1
71870,50,1
61178,50,1
84361,50,1
87886,50,1
126910,50,3
59066,50,1
97664,50,1
85646,50,1
97888,50,1
69323,50,1
73246,50,2
62394,50,1
62650,50,1
117755,50,5
120670,50,1
74046,50,2
63386,50,1
64971,50,1
63418,50,1
89774,50,1
99297,50,1
33301,50,1
63557,50,1
63621,50,1
121417,50,1
118857,50,5
69577,50,1
137914,50,1
49680,50,1
90649,50,1
122025,50,1
97611,50,1
100620,50,1
69302,50,4
98027,50,1
70505,50,1
62373,50,1
98187,50,1
98348,50,1
62757,50,1
64342,50,1
136474,50,1
83412,50,1
116622,50,4
64662,50,1
96299,50,1
118216,50,4
74313,50,1
83892,50,1
51698,50,1
68001,50,1
63760,50,1
81503,50,1
63888,50,1
137605,50,1
123731,50,5
126612,50,2
94849,50,1
33867,50,1
64208,50,1
95009,50,1
119316,50,5
76357,50,3
95521,50,1
85700,50,1
56455,50,1
62256,50,1
82719,50,1
62320,50,1
4645,50,1
100887,50,1
56871,50,6
50844,50,1
89092,50,1
159034,50,6
77221,50,1
67201,50,4
48198,50,1
73812,50,2
67297,50,1
64609,50,1
64833,50,1
118323,50,1
96566,50,1
89860,50,1
75248,50,2
719,50,1
63899,50,1
63931,50,1
74815,50,1
75760,50,1
97249,50,1
64251,50,1
155367,50,3
126943,50,2
122079,50,1
95340,50,6
85034,50,1
72767,50,1
70047,50,7
124478,50,2
85551,50,1
66348,50,1
158233,50,1
100738,50,1
85967,50,1
9032,50,1
66988,50,4
62683,50,1
6568,50,1
158981,50,4
32854,50,1
63131,50,1
64716,50,1
63291,50,1
123198,50,1
116966,50,1
71615,50,1
140626,50,1
87322,50,1
121546,50,1
130468,50,1
762,50,1
155056,50,6
94871,50,1
150880,50,1
90490,50,1
115115,50,1
90650,50,1
68951,50,1
66231,50,1
95639,50,1
97900,50,1
66775,50,1
139474,50,1
50770,50,1
62662,50,1
64375,50,1
50962,50,1
149600,50,1
62886,50,1
80629,50,1
89370,50,1
120746,50,1
120810,50,1
64855,50,1
116881,50,1
89658,50,1
96428,50,1
67735,50,1
250,50,1
71594,50,1
96492,50,1
96631,50,1
123508,50,2
99480,50,1
97207,50,6
82016,50,1
138717,50,1
66082,50,1
97847,50,1
85829,50,1
95874,50,1
56712,50,2
6590,50,1
64386,50,1
62865,50,1
80007,50,1
80039,50,1
120917,50,1
99064,50,6
99096,50,1
63537,50,1
63612,50,1
65261,50,1
121408,50,1
26053,50,1
65357,50,1
84267,50,1
63932,50,1
99715,50,1
78386,50,1
94861,50,5
97410,50,1
66029,50,1
95373,50,1
72832,50,1
47249,50,1
85419,50,1
120000,50,5
158784,50,1
64461,50,1
71040,50,2
48583,50,1
74929,50,3
121184,50,1
63655,50,1
74539,50,7
65304,50,1
71883,50,1
81558,50,1
699,50,1
46556,50,1
72235,50,3
64263,50,1
75996,50,3
97485,50,1
69867,50,7
155795,50,1
85723,50,1
95672,50,1
98157,50,1
73515,50,4
90776,50,1
77244,50,1
64472,50,1
67416,50,7
150049,50,3
123178,50,1
48818,50,1
121099,50,1
65219,50,1
90278,50,1
78408,50,1
94915,50,1
69590,50,1
95299,50,1
70102,50,2
85249,50,1
62194,50,4
115834,50,1
62290,50,1
69475,50,7
50782,50,1
70838,50,1
89062,50,1
117747,50,1
116442,50,5
63090,50,1
64675,50,1
74134,50,1
154255,50,1
118229,50,1
87249,50,1
68206,50,1
84620,50,1
65806,50,1
87985,50,1
124480,50,2
50217,50,5
50505,50,1
73345,50,2
116069,50,5
86129,50,1
116101,50,5
73729,50,1
65145,50,1
140628,50,1
121324,50,1
99567,50,1
121484,50,1
99695,50,1
72076,50,1
63976,50,1
97102,50,1
114989,50,5
95161,50,1
95481,50,6
85660,50,1
88476,50,1
56671,50,6
95897,50,6
8981,50,1
76957,50,4
57087,50,1
64377,50,1
86428,50,1
80695,50,1
129670,50,1
67545,50,4
67769,50,1
75133,50,7
65113,50,1
74615,50,1
84386,50,1
68420,50,1
87783,50,1
33966,50,1
49726,50,1
119383,50,1
84898,50,1
72727,50,1
100762,50,1
139455,50,1
57194,50,1
64516,50,1
63027,50,1
86727,50,1
96185,50,1
64740,50,1
48862,50,1
96676,49,1
65295,49,1
68079,49,1
63806,49,1
114720,49,1
157549,49,3
87826,49,1
68591,49,1
88082,49,1
97636,49,6
95471,49,6
69295,49,1
47860,49,1
80084,49,1
64687,49,1
6987,49,1
80877,49,1
118273,49,4
99301,49,1
156946,49,1
63785,49,1
121549,49,1
63913,49,1
49492,49,8
49556,49,1
64169,49,1
68506,49,1
95066,49,5
122637,49,1
76702,49,3
62377,49,1
47679,49,1
88957,49,1
64314,49,1
64346,49,1
70925,49,2
77310,49,3
64602,49,1
98864,49,1
63433,49,1
157004,49,2
57971,49,1
87208,49,1
71832,49,1
68005,49,2
99579,49,1
68229,49,1
90248,49,1
33967,49,1
97402,49,1
138688,49,1
61716,49,1
95301,49,6
62068,49,1
79306,49,3
85379,49,1
1833,49,1
127579,49,2
56811,49,1
66853,49,2
47818,49,1
98363,49,1
66917,49,1
120312,49,1
64485,49,1
136649,49,1
64677,49,1
150030,49,7
121016,49,1
118295,49,1
81059,49,1
63444,49,1
89939,49,1
63679,49,1
75572,49,7
90387,49,1
150873,49,7
100006,49,1
100070,49,6
122083,49,1
4052,49,1
61791,49,1
122179,49,1
97733,49,1
59487,49,1
156148,49,1
100870,49,1
82798,49,1
62463,49,1
89011,49,1
113785,49,1
64688,49,1
84057,49,1
65307,49,1
63818,49,1
137567,49,1
72142,49,1
121806,49,1
64170,49,1
126734,49,2
94971,49,1
119438,49,5
82265,49,1
88318,49,1
69083,49,1
115602,49,4
69115,49,3
88446,49,1
70318,49,1
56545,49,6
139382,49,1
62410,49,1
86206,49,1
132072,49,1
98577,49,1
83225,49,1
63082,49,1
99121,49,1
65083,49,1
96635,49,1
71833,49,1
63701,49,1
126297,49,2
63797,49,1
68326,49,2
94950,49,1
94982,49,1
157702,49,1
72441,49,7
157798,49,2
72793,49,2
124600,49,2
79179,49,3
73081,49,1
96006,49,1
66822,49,1
62677,49,1
62709,49,1
117847,49,1
64614,49,1
64838,49,1
71748,49,1
65297,49,1
118884,49,5
100359,49,1
61920,49,1
88276,49,1
97862,49,6
47414,49,1
69329,49,2
83055,49,1
64305,49,1
62784,49,1
83215,49,1
48299,49,1
63168,49,1
96230,49,6
96294,49,1
74901,49,7
120996,49,1
63392,49,1
99175,49,6
117111,49,1
89887,49,1
51832,49,5
96721,49,1
90047,49,1
64043,49,1
33894,49,1
68476,49,7
95164,49,1
78817,49,3
61867,49,1
50231,49,1
97905,49,6
133280,49,1
62539,49,1
158832,49,4
70831,49,7
77184,49,1
77248,49,1
80570,49,1
62891,49,1
64764,49,1
67740,49,1
126063,49,2
99314,49,1
75211,49,1
137323,49,1
96668,49,6
96796,49,1
71930,49,1
74714,49,4
63990,49,1
99837,49,6
157575,49,5
94919,49,1
64150,49,1
27370,49,1
64278,49,1
90698,49,1
72570,49,2
100285,49,1
70010,49,3
158194,49,1
122490,49,1
124729,49,2
79308,49,3
98172,49,6
62422,49,1
117367,49,1
144059,49,1
86346,49,1
62870,49,1
64775,49,1
63222,49,1
118168,49,1
89674,49,1
123193,49,1
74629,49,1
71941,49,2
63809,49,1
97159,49,1
75766,49,1
90517,49,1
61569,49,1
95122,49,1
119493,49,5
66418,49,1
73157,49,1
88629,49,1
129247,49,1
67090,49,1
67218,49,1
117891,49,1
63105,49,1
48524,49,1
74902,49,1
81072,49,1
65010,49,1
74480,49,1
78018,49,3
65277,49,1
90048,49,1
75521,49,7
137633,49,1
64108,49,1
97202,49,6
78562,49,3
100051,49,1
121936,49,1
68637,49,7
115314,49,1
127153,49,2
82299,49,1
124495,49,5
98194,49,6
66749,49,2
95965,49,1
62476,49,1
120432,49,1
89216,49,1
62924,49,1
63020,49,1
98995,49,1
64861,49,1
57974,49,1
140707,49,1
84230,49,1
75724,49,1
75756,49,1
95016,49,5
46796,49,1
100094,49,1
78765,49,1
78861,49,3
85547,49,1
69032,49,1
66376,49,2
69256,49,1
82758,49,1
98141,49,6
90792,49,1
77196,49,2
79981,49,1
64520,49,1
63415,49,1
48962,49,1
117263,49,5
65331,49,1
97000,49,1
155018,49,4
68531,49,2
126854,49,3
88022,49,1
103992,49,1
88310,49,1
124677,49,2
66451,49,3
131456,49,2
86358,49,1
64371,49,1
89206,49,1
62946,49,1
96296,49,1
63298,49,1
116909,49,5
121158,49,1
65310,49,1
78275,49,3
97043,49,1
97139,49,1
99892,49,1
64269,49,1
68990,49,1
66334,49,1
56484,49,1
122545,49,1
85308,49,1
115733,49,4
139193,49,1
70673,49,1
62605,49,1
62925,49,1
6874,49,1
86753,49,1
65054,49,1
63501,49,1
63576,49,1
99647,49,6
99679,49,1
82119,49,1
95369,49,1
88236,49,1
27011,49,1
149225,49,7
127807,49,2
62744,49,1
64521,49,1
48451,49,1
80743,49,1
64713,49,1
140132,49,1
120988,49,1
64937,49,1
74236,49,7
63384,49,1
117060,49,5
46456,49,1
72071,49,1
63939,49,1
74823,49,1
90327,49,1
64035,49,1
94868,49,1
97321,49,1
87959,49,1
95252,49,6
95636,49,6
97929,49,1
88567,49,1
85847,49,1
73415,49,1
80242,49,1
59971,49,2
79993,49,1
86807,49,1
99018,49,1
77624,49,1
71655,49,1
140527,49,1
51707,49,1
121298,49,1
121362,49,1
84221,49,1
64206,49,1
95167,49,1
69970,49,7
19586,49,12
82429,49,1
56453,49,1
64319,49,1
79844,49,1
62958,49,1
140122,49,1
99189,49,1
96468,49,1
121106,49,1
63470,49,1
121138,49,1
83901,49,1
96703,49,1
117222,49,5
157109,49,4
65322,49,1
63865,49,1
90189,49,1
121533,49,1
27084,49,1
68298,49,1
90317,49,1
64249,49,1
8102,49,1
68714,49,7
69981,49,1
158030,49,1
72829,49,1
127486,49,2
47631,49,1
69450,49,1
66762,49,1
57136,49,1
64458,49,1
71165,49,3
149779,49,1
98912,49,6
67466,49,2
71325,49,1
65034,49,1
63556,49,1
46393,49,1
46841,49,1
115178,49,1
97450,49,6
88120,49,1
95317,49,6
85075,49,1
47450,49,1
79418,49,3
88760,49,1
117445,49,5
62564,49,1
62596,49,1
62724,49,1
64341,49,1
67285,49,1
64597,49,1
80755,49,1
149854,49,1
122951,49,4
63332,49,1
118343,49,5
117276,49,1
63727,49,1
63791,49,1
97141,49,1
94912,49,1
65760,49,2
81918,49,1
95072,49,5
61583,49,1
100246,49,1
119411,49,5
69120,49,1
149376,49,5
82654,49,1
70675,49,2
125202,49,2
51164,49,1
63279,49,1
123090,49,1
89603,49,1
51516,49,1
64992,49,1
121107,49,1
83934,49,1
71710,49,7
137359,49,1
63706,49,1
121374,49,1
84201,49,1
63962,49,1
61754,49,1
97760,49,1
8711,49,1
139174,49,1
62362,49,1
120030,49,5
70654,49,4
66827,49,1
120446,49,1
62874,49,1
136719,49,1
64683,49,1
73982,49,1
57457,49,1
136911,49,1
99105,49,1
67723,49,2
96448,49,1
63482,49,1
121225,49,1
84436,49,1
94838,49,1
64261,49,1
46874,49,1
87929,49,1
97387,49,1
49808,49,1
84980,49,1
100524,49,1
97995,49,1
96022,49,1
127916,49,2
90742,49,1
70857,49,7
62725,49,1
80468,49,1
80059,49,1
136794,49,1
64726,49,1
98924,49,1
86745,49,1
86809,49,1
118151,49,4
123048,49,1
89593,49,1
63632,49,1
140668,49,1
71860,49,1
71892,49,1
68353,49,1
138021,49,1
84735,49,1
84831,49,1
100311,49,1
78918,49,1
70100,49,1
62000,49,1
1573,49,1
127317,49,2
100695,49,1
98134,49,6
158644,49,1
62736,49,1
89220,49,1
64641,49,1
120756,49,1
63184,49,1
48795,49,1
86980,49,1
87151,49,1
57978,49,1
65196,49,1
99394,49,1
49510,49,1
87727,49,1
84586,49,1
157708,49,1
97345,49,1
69791,49,4
88239,49,1
88271,49,1
24134,49,1
62203,49,1
76656,49,1
139527,49,1
9096,49,1
86159,49,1
47857,49,1
80298,49,1
90796,49,1
70943,49,2
122654,49,1
86479,49,1
116612,49,5
120735,49,1
67468,49,1
80874,49,1
74506,49,2
65271,49,1
99469,49,1
71850,49,1
126314,49,2
123625,49,2
74826,49,2
63974,49,1
72202,49,1
99917,49,1
75803,49,1
65879,49,2
95159,49,1
100269,49,1
127179,49,2
56349,49,1
85173,49,1
62214,49,1
86330,49,1
32609,49,1
64439,49,1
77275,49,1
62918,49,1
83413,49,1
63206,49,1
114246,49,11
75099,49,1
65111,49,1
75206,49,1
63633,49,1
121365,49,1
87461,49,1
123700,49,5
74773,49,1
81600,49,1
154969,49,1
64209,49,1
97335,49,1
85445,49,1
122485,49,1
85248,49,1
117554,49,1
83200,49,1
57192,49,1
156501,49,1
86853,49,1
71445,49,1
65090,49,1
63644,49,1
96770,49,1
126336,49,2
64188,49,1
99971,49,1
72352,49,2
127137,49,2
85456,49,1
122432,49,1
1617,49,1
70240,49,1
124639,49,2
50280,49,1
15578,49,1
98339,49,1
90797,49,1
98595,49,1
64493,49,1
129498,49,1
62940,49,1
73824,49,2
140168,49,1
64909,49,1
64941,49,1
134684,49,1
126283,49,2
96813,49,6
64135,49,1
26512,49,1
88027,49,1
47036,49,1
69528,49,1
66808,49,1
96024,49,1
62567,49,1
64344,49,1
80093,49,1
122890,49,1
125642,49,2
48626,49,1
65048,49,1
140542,49,1
902,49,1
88006,49,1
68931,49,1
97656,49,1
158224,49,1
62354,49,1
47720,49,1
131792,49,1
50654,49,5
80417,49,1
64419,49,1
64515,49,1
62962,49,1
80769,49,1
149964,49,6
96248,49,1
63250,49,1
51487,49,1
67811,49,1
81324,49,1
657,49,1
121569,49,1
81708,49,1
64029,49,1
97219,49,1
121921,49,1
46834,49,1
68622,49,1
95086,49,5
100100,49,1
76018,49,3
127106,49,2
66190,49,4
97699,49,1
100452,49,1
95502,49,1
62173,49,2
85841,49,1
98083,49,6
47635,49,1
50633,49,1
158850,49,4
153970,49,6
48488,49,1
89393,49,1
125632,49,2
57428,49,1
83628,49,1
67758,49,7
63453,49,1
65070,49,1
96654,49,1
63656,49,1
155024,49,4
49491,49,1
95001,49,5
65849,49,4
122380,49,1
100559,49,1
95769,49,6
62280,49,1
95865,49,1
120012,49,5
80183,49,1
98383,49,6
62632,49,1
127919,49,2
47966,49,1
64281,49,1
98511,49,1
120684,49,1
140052,49,1
98991,49,1
136925,49,1
96601,49,6
65220,49,1
75496,49,3
68228,49,4
68356,49,2
123862,49,2
64115,49,1
94948,49,5
90663,49,1
76040,49,3
58884,49,1
157861,49,1
95204,49,1
1479,49,1
111669,49,1
95524,49,1
62067,49,1
122551,49,1
62419,49,1
62899,49,1
116508,49,4
48233,49,1
140191,49,1
48638,49,1
63347,49,1
65167,48,1
65199,48,1
51851,48,1
65327,48,1
87474,48,1
74786,48,2
99717,48,6
121762,48,1
82093,48,1
122146,48,1
68815,48,1
72706,48,2
66735,48,1
70626,48,1
64303,48,1
70882,48,1
136627,48,1
48393,48,1
114238,48,11
121122,48,1
140693,48,1
74829,48,1
27164,48,1
49428,48,1
90365,48,1
49876,48,1
95386,48,1
95642,48,6
122605,48,1
69274,48,3
69466,48,1
70669,48,1
64474,48,1
98736,48,1
96079,48,6
9751,48,1
51414,48,5
81112,48,1
65114,48,1
140544,48,1
71768,48,2
123447,48,1
96730,48,1
99643,48,1
72280,48,1
95077,48,1
84771,48,1
84803,48,1
72600,48,1
85027,48,1
138505,48,1
98010,48,1
50432,48,1
34799,48,1
69349,48,2
66629,48,1
76873,48,1
116541,48,5
120824,48,1
74072,48,2
46025,48,1
87187,48,1
87475,48,1
97029,48,1
64159,48,1
97253,48,1
49674,48,1
121987,48,1
68720,48,3
122147,48,1
72771,48,1
61919,48,1
122307,48,1
62783,48,1
63007,48,1
96293,48,1
63327,48,1
77716,48,2
117002,48,5
140459,48,1
89811,48,1
140630,48,1
84153,48,1
63754,48,1
64042,48,1
65627,48,3
68379,48,4
68411,48,2
64106,48,1
97744,48,1
119726,48,2
82521,48,1
69243,48,1
70830,48,1
80377,48,1
48128,48,1
120814,48,1
64827,48,1
48693,48,1
89598,48,1
156727,48,1
222,48,1
45983,48,1
150276,48,1
121433,48,1
90121,48,1
87689,48,1
64117,48,1
46698,48,1
126777,48,2
122073,48,1
95302,48,1
127194,48,2
100604,48,1
47403,48,1
62581,48,1
66982,48,1
62837,48,1
149775,48,1
67366,48,4
140033,48,1
73945,48,2
74890,48,7
63413,48,1
65030,48,1
121113,48,1
77898,48,1
71716,48,1
96614,48,1
49195,48,1
121476,48,1
114850,48,5
7853,48,1
69572,48,1
97350,48,6
88244,48,1
115560,48,5
66385,48,3
70276,48,1
88500,48,1
62240,48,1
95825,48,6
124867,48,2
88724,48,1
95921,48,1
120164,48,1
62528,48,1
50764,48,1
86228,48,1
67249,48,3
64561,48,1
57335,48,1
122883,48,1
63200,48,1
149978,48,7
65105,48,1
74447,48,4
65180,48,1
63819,48,1
63915,48,1
46592,48,1
99954,48,1
95036,48,1
95132,48,1
90687,48,1
76032,48,3
100242,48,1
97521,48,1
72879,48,1
72943,48,1
62347,48,1
85951,48,1
62859,48,1
98770,48,6
98994,48,6
96561,48,1
46251,48,1
63830,48,1
63862,48,1
75595,48,7
75819,48,3
95207,48,1
84901,48,1
97628,48,1
68967,48,1
72858,48,4
62006,48,1
82501,48,1
100669,48,1
122650,48,1
66663,48,2
120538,48,1
64487,48,1
96028,48,1
96220,48,1
45835,48,1
123129,48,1
64903,48,1
96999,48,1
97031,48,1
84592,48,1
66130,48,1
85493,48,1
82384,48,1
66322,48,4
85232,48,1
88469,48,1
158337,48,1
100680,48,1
76566,48,1
62209,48,1
62305,48,1
70565,48,1
47703,48,1
95954,48,1
70661,48,1
64402,48,1
71109,48,1
136886,48,1
64850,48,1
134262,48,4
83760,48,1
48812,48,1
67730,48,1
81168,48,1
75158,48,1
